type,totalFeatures,numberMatched,numberReturned,timeStamp,crs_type,crs_properties_name,feature_type,feature_id,geometry_name,geometry_type,geometry_coordinates,geometry_x,geometry_y,id,gemeinde,vorgangszeitraum_von,vorgangszeitraum_bis,art,lage,tagesbaustelle,verursacher,zusatzinfo,sperrung,projektnummer,vorgangsnummer,datenquelle,stand
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1112,geom,Point,"[389426.38255268, 5270752.73090236]",389426.38255268,5270752.73090236,1112,,2025-10-09T22:00:00Z,2025-10-12T18:00:00Z,AK5_encours,D105 Hésingue/St-Louis,,,Dévoiement de la chaussée et changements des limitations de vitesses - voir mesures d'exploitations ci-joints.,,6769,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1117,geom,Point,"[373668.45130709, 5366749.02202348]",373668.45130709,5366749.02202348,1117,,2025-12-09T23:00:00Z,2025-10-12T10:00:00Z,CE3a Information,"D130 - Bœrsch, Grendelbruch, Le Hohwald, Natzwiller, Neuviller-la-Roche et Ottrott",,,"Manifestation sportive intitulée “Biathlon <br />d'automne”<br />• Sur la D130 du PR 008 + 0800 au PR 014 + 0229 <br />Dans les deux sens de circulation, sur les communes de Bœrsch, de Grendelbruch, de Le Hohwald, <br />de Natzwiller, de Neuviller-la-Roche et d'Ottrott, la circulation est interdite à tous les véhicules.<br />• les signaleurs facilitent le déroulement des épreuves dans le cadre de l'usage privatif de la <br />chaussée et peuvent être fixes ou mobiles.<br />Toute circulation publique (et/ou le stationnement) est interdite aux horaires susmentionnés sur <br />l'itinéraire de la manifestation sportive. L’usage de la chaussée est réservé uniquement à la <br />manifestation. Toutefois cette disposition n'est pas applicable aux véhicules de secours, aux <br />véhicules des forces de l'ordre, aux véhicules du gestionnaire de la voirie, aux véhicules de <br />l'organisateur de la manifestation.<br />Les usagers de la route ne peuvent reprendre leur marche qu’après la réouverture de la route et <br />l’accord des signaleurs.<br />Une déviation sera mise en place pour tous les véhicules, dans les deux sens de circulation par les <br />D130, D1420, D57, D657, D414, D214, via les communes de BAREMBACH, NATZWILLER, ROTHAU, <br />LA BROQUE, PLAINE, FOUDAY, BLANCHERUPT, WALDERSBACH, BELMONT, LE HOHWALD.",,6795,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1141,geom,Point,"[385210.78500328, 5368673.75808025]",385210.78500328,5368673.75808025,1141,,2025-10-19T22:00:00Z,2025-10-24T06:00:00Z,KC1_route-barree,D426 - Entre Obernai et Ottrott,,,Route barrée avec mise en place d'une déviation (voir arrêté et plan),,6810,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1142,geom,Point,"[405143.42852949, 5359769.02810579]",405143.42852949,5359769.02810579,1142,,2025-10-19T22:00:00Z,2025-11-21T17:00:00Z,Travaux,D426 - Gerstheim ,,,Veuillez vous référer aux documents joints pour connaître les modalités de circulation.,,6805,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1148,geom,Point,"[366913.58066514, 5304229.63451006]",366913.58066514,5304229.63451006,1148,,2025-10-12T22:00:00Z,2025-10-14T16:00:00Z,KC1_route-barree,D505 Soultz-Haut-Rhin,,,Travaux de voirie;<br />Veuillez consulter les documents ci-dessous.,,6813,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1163,geom,Point,"[380187.29902278, 5315051.08672507]",380187.29902278,5315051.08672507,1163,,2025-12-09T23:00:00Z,2025-10-12T08:00:00Z,KC1_route-barree,D8I Niederergheim,,,Route barrée suite à manifestation sportive,,6800,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1167,geom,Point,"[370813.78083472, 5418509.94976878]",370813.78083472,5418509.94976878,1167,,2025-10-08T22:00:00Z,2025-10-31T21:00:00Z,AK5_encours,D919 - TIEFFENBACH ,,,"D919 - TIEFFENBACH - Travaux sur l'ouvrage d'art<br /><br />A compter du Mercredi 10 Septembre 2025 et jusqu'au Vendredi 31 Octobre 2025 inclus, sur la D919 au PR 028 + 0387, dans les deux sens de circulation, sur la commune de Tieffenbach, la circulation des véhicules est alternée par feux tricolores de chantier, sur décision du maître d'œuvre.<br />Cette disposition est applicable de jour comme de nuit.<br />En raison de contrainte technique lié au chantier la largeur de la chaussée sera réduite à 2 mètres.<br /><br />Une déviation sera mise en place pour les poids lourds, dans les deux sens de circulation par les D78, D183, D9, D239,  via les communes de TIEFFENBACH, STRUTH, PETERSBACH, LOHR, OTTWILLER, ASSWILLER, DURSTEL, ADAMSWILLER.<br /><br />Le Mardi 30 Septembre 2025 sur la D919 au PR 028 + 0387, dans les deux sens de circulation, sur la commune de Tieffenbach, la circulation est interdite à tous les véhicules.<br />Cette disposition est applicable de 06h30 à 19h00.<br />.<br />Toutefois cette disposition n'est pas applicable aux véhicules du gestionnaire de la voirie, aux véhicules des forces de l'ordre, aux véhicules de secours, aux véhicules de l'entreprise en charge des travaux.<br /><br />Une déviation sera mise en place pour tous les véhicules, dans les deux sens de circulation par les D78, D183, D9, D239,  via les communes de TIEFFENBACH, STRUTH, PETERSBACH, LOHR, OTTWILLER, ASSWILLER, DURSTEL, ADAMSWILLER.",,6728,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.1175,geom,Point,"[402109.02930568, 5358385.20414795]",402109.02930568,5358385.20414795,1175,,2025-10-14T22:00:00Z,2025-10-20T16:00:00Z,Travaux,Piste cyclable du canal du Rhône au Rhin - Gerstheim et Obenheim,,,Veuillez vous référer aux documents joints pour connaître les modalités.,,6806,,Collectivité européenne d’Alsace,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.101725970,geom,Point,"[455806.86269584, 5428368.76970135]",455806.86269584,5428368.76970135,101725970,Karlsruhe,2026-04-29T22:00:00Z,2026-10-31T22:59:59Z,Strom bzw. TK-Versorgung,Herrenstraße zw. Karlstor und Amalienstraße,,Stadtwerke Karlsruhe,Aufteilung nicht vorgenommen,mit Verkehrsbehinderung,22525,2019V3692,Stadt Karlsruhe,2025-07-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102021978,geom,Point,"[455574.25531101, 5426043.67523971]",455574.25531101,5426043.67523971,102021978,Karlsruhe,2025-11-09T23:00:00Z,2026-02-18T22:59:59Z,Haltestellenumbau mit Straßenumgestaltung,Neckarstraße zwischen Enzstraße und Dreisamstraße,,Tiefbauamt,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen.",mit Verkehrsbehinderung,31027,2020V5592,Stadt Karlsruhe,2025-08-10T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102078847,geom,Point,"[454997.5201175, 5426594.05461439]",454997.5201175,5426594.05461439,102078847,Karlsruhe,2026-02-28T23:00:00Z,2026-05-31T21:59:59Z,Haltestellenumbau mit Straßenumgestaltung,Litzenhardtsatrße zw. St.-Florian-Straße und Breite Straße,,Tiefbauamt,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen, Dauer der Vollsperrung ca. 5 Wochen",mit Vollsperrung,35548,2021V5742,Stadt Karlsruhe,2025-09-08T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102132433,geom,Point,"[460175.07767119, 5427758.46757569]",460175.07767119,5427758.46757569,102132433,Karlsruhe,2026-08-02T22:00:00Z,2026-09-06T21:59:59Z,Straßenbau,Johann-Strauß-Straße zw. Anton-Bruckner-Straße und Zufahrt K 9659 (ehem. B 10),,Tiefbauamt,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen",mit Verkehrsbehinderung,12438,2022V5259,Stadt Karlsruhe,2025-05-19T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102135588,geom,Point,"[453274.93042096, 5430062.11167135]",453274.93042096,5430062.11167135,102135588,Karlsruhe,2026-07-29T22:00:00Z,2027-07-31T21:59:59Z,Gas bzw. Wasserversorgung,Siemensallee zwischen B36/ Neureuter Straße und Hertzstraße,,Stadtwerke Karlsruhe,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen",mit Sperrung in eine Fahrtrichtung,40810,2022V5679,Stadt Karlsruhe,2025-09-16T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102193849,geom,Point,"[455986.18002168, 5427272.88746499]",455986.18002168,5427272.88746499,102193849,Karlsruhe,2025-10-12T22:00:00Z,2026-12-31T22:59:59Z,Gas bzw. Wasserversorgung,Kloserstraße zw. Schnetzlerstraße und Gutschstraße,,Stadtwerke Karlsruhe,Abwicklung in mehreren Bauabschnitten,mit Verkehrsbehinderung,10273,2023V5734,Stadt Karlsruhe,2025-09-10T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102193850,geom,Point,"[455979.56222568, 5427279.80949098]",455979.56222568,5427279.80949098,102193850,Karlsruhe,2025-10-12T22:00:00Z,2026-12-31T22:59:59Z,Gas bzw. Wasserversorgung,Kloserstraße zw. Schnetzlerstraße und Gutschstraße,,Stadtwerke Karlsruhe,Abwicklung in mehreren Bauabschnitten,mit Verkehrsbehinderung,10273,2023V5734,Stadt Karlsruhe,2025-09-10T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102244741,geom,Point,"[455199.95630834, 5428701.65385315]",455199.95630834,5428701.65385315,102244741,Karlsruhe,2026-07-29T22:00:00Z,2026-10-16T21:59:59Z,Fernwärmeversorgung,Reinhold-Frank-Straße zwischen Belfortstraße und Kaiserallee,,Stadtwerke Karlsruhe,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen",mit Sperrung in eine Fahrtrichtung,40847,2024V5284,Stadt Karlsruhe,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102260991,geom,Point,"[454950.37751054, 5426839.57943224]",454950.37751054,5426839.57943224,102260991,Karlsruhe,2025-12-08T23:00:00Z,2025-12-20T22:59:59Z,Strom bzw. TK-Versorgung,"Breite Straße zw, Neubruchweg und Wartburgstraße",,Telekommunikation,"Abwicklung in mehreren Bauabschnitten, Arbeitsstelle im Geh-, und Radwegbereich und Fahrbahnquerung",mit Verkehrsbehinderung,43211,2024V7262,Stadt Karlsruhe,2024-12-05T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102248528,geom,Point,"[455229.4221073, 5426589.98528139]",455229.4221073,5426589.98528139,102248528,Karlsruhe,2025-11-22T23:00:00Z,2025-11-28T22:59:59Z,Tunnelwartung,K 9675 zw. AS3 und AS4 (Edeltrudtunnel),,Tiefbauamt,Ausführung jeweils zw. 22.00 und 5.00 Uhr,mit Vollsperrung,44411,2024V5696,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102248551,geom,Point,"[456367.65383237, 5428240.48812042]",456367.65383237,5428240.48812042,102248551,Karlsruhe,2025-10-11T22:00:00Z,2025-10-17T21:59:59Z,Tunnelwartung,Kriegsstraße zw. Hirschstraße und Henriette-Obermüller-Straße (Karoline-Luise-Tunnel),,Tiefbauamt,Nachtarbeiten im Tunnel zw. 20.00 und 6.00 Uhr,mit Sperrung in eine Fahrtrichtung,44408,2024V5702,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102249367,geom,Point,"[452916.83632726, 5430135.67689131]",452916.83632726,5430135.67689131,102249367,Karlsruhe,2026-01-18T23:00:00Z,2026-02-28T22:59:59Z,Strom bzw. TK-Versorgung,B36/ Neureuter Straße zw. Borsigstraße und Sienemsallee,,Stadtwerke Karlsruhe,"vs 5 Wochen, Aufteilung nicht vorgenommen",mit Verkehrsbehinderung,40464,2024V5817,Stadt Karlsruhe,2025-09-22T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102249383,geom,Point,"[452714.06683943, 5430250.28328924]",452714.06683943,5430250.28328924,102249383,Karlsruhe,2026-01-18T23:00:00Z,2026-06-16T21:59:59Z,Strom bzw. TK-Versorgung,Gablonzerstraße zw. B36 und Schoemperlenstraße,,Stadtwerke Karlsruhe,"Arbeitsstelle im Geh-, und Radwegbereich, Abwicklung in mehreren Bauabschnitten",mit Verkehrsbehinderung,40464,2024V5818,Stadt Karlsruhe,2025-09-22T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102249548,geom,Point,"[455131.2855344, 5428085.20461851]",455131.2855344,5428085.20461851,102249548,Karlsruhe,2026-07-29T22:00:00Z,2026-09-18T21:59:59Z,Gleisbau,Brauerstraße zw. Putlitzstraße und Gartenstraße,,Verkehrsbetriebe Karlsruhe,,mit Verkehrsbehinderung,46471,2024V5787,Stadt Karlsruhe,2024-11-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102249554,geom,Point,"[455109.91635341, 5428112.0387235]",455109.91635341,5428112.0387235,102249554,Karlsruhe,2026-09-28T22:00:00Z,2026-11-29T22:59:59Z,Gleisbau,Gartenstraße Einmündung Brauerstraße Westseite,,Verkehrsbetriebe Karlsruhe,,mit Verkehrsbehinderung,46471,2024V5788,Stadt Karlsruhe,2024-11-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102249564,geom,Point,"[455185.98349335, 5428119.50867949]",455185.98349335,5428119.50867949,102249564,Karlsruhe,2026-03-01T23:00:00Z,2026-05-17T21:59:59Z,Gleisbau,Gartenstraße Einmündung Brauerstraße Ostseite bis Jollystraße,,Verkehrsbetriebe Karlsruhe,,mit Verkehrsbehinderung,46471,2024V5789,Stadt Karlsruhe,2024-10-08T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102250935,geom,Point,"[454743.17403672, 5428163.11989847]",454743.17403672,5428163.11989847,102250935,Karlsruhe,2026-09-27T22:00:00Z,2026-11-28T22:59:59Z,Gleisbau,Gartenstraße zwischen Kriegsstraße und Lorenzstraße,,Verkehrsbetriebe Karlsruhe,,mit Vollsperrung,46472,2024V5995,Stadt Karlsruhe,2024-11-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102250936,geom,Point,"[454559.10744587, 5428243.00362542]",454559.10744587,5428243.00362542,102250936,Karlsruhe,2026-09-27T22:00:00Z,2026-11-28T22:59:59Z,Gleisbau,Gartenstraße zwischen Kriegsstraße und Lorenzstraße,,Verkehrsbetriebe Karlsruhe,,mit Vollsperrung,46472,2024V5995,Stadt Karlsruhe,2024-11-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102253938,geom,Point,"[455294.56208426, 5428232.69122142]",455294.56208426,5428232.69122142,102253938,Karlsruhe,2025-12-31T23:00:00Z,2026-06-30T21:59:59Z,Straßenbau,B 10 Kriegsstraße zw. Brauerstraße u. Hirschstraße,,Tiefbauamt,1-streifige Verkehrsführung in beide Fahrtrichtungen mit Überleitung auf die Gegenfahrbahn,mit Verkehrsbehinderung,48994,2024V6324,Stadt Karlsruhe,2025-05-11T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102253962,geom,Point,"[455336.61574923, 5428214.26640544]",455336.61574923,5428214.26640544,102253962,Karlsruhe,2025-12-31T23:00:00Z,2026-06-30T21:59:59Z,Straßenbau,Leopoldstraße zw. Gartenstraße u. B 10 Kriegsstraße,,Tiefbauamt,Sperrung im Einmündungsbereich zur Kriegsstraße,mit Vollsperrung,48994,2024V6325,Stadt Karlsruhe,2024-11-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257495,geom,Point,"[451038.82547781, 5428157.41029148]",451038.82547781,5428157.41029148,102257495,Karlsruhe,2026-01-11T23:00:00Z,2026-11-30T22:59:59Z,Haltestellenumbau mit Straßenumgestaltung,Kastenwörtstraße zw. Hammweg u. Pfalzstraße,,Verkehrsbetriebe Karlsruhe,,mit Vollsperrung,31400,2024V6803,Stadt Karlsruhe,2025-02-05T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257657,geom,Point,"[458446.50256566, 5431524.87475247]",458446.50256566,5431524.87475247,102257657,Karlsruhe,2025-10-12T22:00:00Z,2025-11-08T22:59:59Z,Straßenbau,Theodor-Heuss-Allee zw. Schneidemühler Straße u. Insterburger Straße,,Tiefbauamt,,mit Verkehrsbehinderung,31676,2024V6833,Stadt Karlsruhe,2025-06-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257667,geom,Point,"[458407.99444469, 5431494.54280849]",458407.99444469,5431494.54280849,102257667,Karlsruhe,2025-11-08T23:00:00Z,2025-12-15T22:59:59Z,Straßenbau,Theodor-Heuss-Allee zw.Insterburger Straße u.  Schneidemühler Straße,,Tiefbauamt,Arbeitsstelle im Seitenraum (Bushaltestelle),keine Verkehrsbehinderung,31676,2024V6836,Stadt Karlsruhe,2025-06-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257713,geom,Point,"[458370.49399671, 5430845.85040787]",458370.49399671,5430845.85040787,102257713,Karlsruhe,2025-11-08T23:00:00Z,2025-12-15T22:59:59Z,Straßenbau,Theodor-Heuss-Allee Höhe Elbinger Straße und Höhe Schneidemühler Straße,,Tiefbauamt,Arbeitsstellen wechselweise im Seitenbereich (Bushaltestelle),mit Verkehrsbehinderung,31677,2024V6849,Stadt Karlsruhe,2025-06-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102259418,geom,Point,"[455553.84930204, 5427232.47639201]",455553.84930204,5427232.47639201,102259418,Karlsruhe,2025-11-02T23:00:00Z,2026-02-28T22:59:59Z,Fernwärmeversorgung,Gebhardstraße zw. Kolpingplatz und Ebertstraße,,Stadtwerke Karlsruhe,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen",mit Sperrung in eine Fahrtrichtung,47730,2024V7075,Stadt Karlsruhe,2025-08-19T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102261446,geom,Point,"[455204.40651934, 5428839.61304707]",455204.40651934,5428839.61304707,102261446,Karlsruhe,2026-07-29T22:00:00Z,2026-10-16T21:59:59Z,Fernwärmeversorgung,Reinhold-Frank-Straße zwischen Belfortstraße und Kaiserallee,,Stadtwerke Karlsruhe,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen",mit Sperrung in eine Fahrtrichtung,40847,2024V5284,Stadt Karlsruhe,2025-10-05T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102262757,geom,Point,"[455506.97468209, 5428539.22681124]",455506.97468209,5428539.22681124,102262757,Karlsruhe,2026-03-01T23:00:00Z,2026-04-01T21:59:59Z,Fernwärmeversorgung,Hirschstraße zw. Amalienstraße u. Sophienstraße,,Stadtwerke Karlsruhe,,mit Verkehrsbehinderung,49081,2024V7465,Stadt Karlsruhe,2025-09-09T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266848,geom,Point,"[451623.29596834, 5430951.96245383]",451623.29596834,5430951.96245383,102266848,Karlsruhe,2025-10-10T22:00:00Z,2025-12-11T22:59:59Z,Straßenbau,Litzelaustraße zw. Elsässer Straße und Untere Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0355,Stadt Karlsruhe,2025-09-14T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266849,geom,Point,"[451579.27998338, 5430992.8984278]",451579.27998338,5430992.8984278,102266849,Karlsruhe,2025-10-10T22:00:00Z,2025-12-11T22:59:59Z,Straßenbau,Litzelaustraße zw. Elsässer Straße und Untere Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0355,Stadt Karlsruhe,2025-09-14T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266853,geom,Point,"[451556.3055604, 5431029.48561178]",451556.3055604,5431029.48561178,102266853,Karlsruhe,2025-12-11T23:00:00Z,2026-03-09T22:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0356,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266855,geom,Point,"[451536.24970042, 5431081.48263975]",451536.24970042,5431081.48263975,102266855,Karlsruhe,2025-12-11T23:00:00Z,2026-03-09T22:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0356,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266866,geom,Point,"[451510.24896844, 5431136.20314772]",451510.24896844,5431136.20314772,102266866,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266867,geom,Point,"[451533.17900242, 5431108.77572274]",451533.17900242,5431108.77572274,102266867,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266868,geom,Point,"[451539.51168241, 5431063.52133377]",451539.51168241,5431063.52133377,102266868,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266880,geom,Point,"[451531.93475242, 5431130.52432472]",451531.93475242,5431130.52432472,102266880,Karlsruhe,2026-04-28T22:00:00Z,2026-05-29T21:59:59Z,Straßenbau,Untere Straße zw. Saarlandstraße und Litzelaustraße,,Tiefbauamt,Litzelaustraße = Sackgasse bis Baufeld,mit Vollsperrung,41859,2025V0358,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102309898,geom,Point,"[463014.70146383, 5429250.5854148]",463014.70146383,5429250.5854148,102309898,Karlsruhe,2026-03-29T22:00:00Z,2026-05-31T21:59:59Z,Gas bzw. Wasserversorgung,Bruchwaldstraße zw. Werrabronner Straße und B3/ Beunstraße,,Stadtwerke Karlsruhe,,mit Vollsperrung,35679,2025V5142,Stadt Karlsruhe,2025-09-08T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269127,geom,Point,"[460774.29421969, 5427948.88658258]",460774.29421969,5427948.88658258,102269127,Karlsruhe,2026-02-01T23:00:00Z,2026-08-26T21:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,Entfall ca. der Hälfte der Abstellplätze,keine Verkehrsbehinderung,49853,2025V0641,Stadt Karlsruhe,2025-02-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269128,geom,Point,"[460788.14155868, 5427958.38268557]",460788.14155868,5427958.38268557,102269128,Karlsruhe,2026-08-26T22:00:00Z,2026-09-13T21:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,P&R Anlage gesperrt,keine Verkehrsbehinderung,49853,2025V0642,Stadt Karlsruhe,2025-02-04T23:00:00Z
